index,schema_version,standard_version,auditor_version,generated_at,run_id,repo_id,repo_remote,branch,commit,dirty_worktree,scope,changed_paths,score,raw_score,finding_count,hard_findings,soft_findings,decision,minimum_score,caps_applied,report_fingerprint,input_fingerprint,policy_fingerprint,repo_score_json_path,repo_score_md_path
89,1.1.0,0.8.0,0.8.11,1778173396,1778173396,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,7af5b51c3,true,full,[],60,73,454,423,31,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""missing-rust-property-or-integration-tests"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:d6f67d38b028f01408f77dbf1f25c44156c2805f8b4553d95b663852a9ee0308,sha256:e31b63cd93f918a541378ec3f4d73e99561ecc7d844654dca4219faf135a1ff8,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
90,1.1.0,0.8.0,0.8.11,1778173438,1778173438,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,7af5b51c3,true,full,[],60,75,452,422,30,advisory,85,"[""no-security-lane-on-high-risk-repo"",""no-secret-or-dependency-scanning-in-ci"",""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:e2301987f6e3ac66996f49f7586b440f85a4098f4597c2c240574d25b9527dc2,sha256:4ea2d4057c3e69d6e77cc349de2247933821a0d9a97db18b500c7196be56de84,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
91,1.1.0,0.8.0,0.8.11,1778188870,1778188870,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,5b9bb2077,false,full,[],60,74,451,420,31,advisory,85,"[""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""missing-rust-property-or-integration-tests"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:2d6d3cf2cc3cb6bd3a19e3af0c295b168e32d7d34c796667458e2190a47aea83,sha256:6d312e40fcf31898dbedfe8fe413764fbca72f8ebb10389c291da0143acfc357,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
92,1.1.0,0.8.0,0.8.11,1778212501,1778212501,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,010cccac7,true,full,[],60,76,471,441,30,advisory,85,"[""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:ffe5b1d76e5418eb25d732015d4b81109a2db684e523d9dd0008ca6017ae767d,sha256:c01fbd603bc5ac13c86ee1453f2da5a47b8247d2a1e4c8f64b324d285e21ba6f,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
93,1.1.0,0.8.0,0.8.11,1778252944,1778252944,sha256:a17f0181b2ee0e659f7943eccab1a00a493a57e2f145b9cd93a58ebc843f65ae,git@github.com:jeppsontaylor/Jnoccio.git,main,010cccac7,true,full,[],60,74,483,452,31,advisory,85,"[""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""missing-rust-property-or-integration-tests"",""streaming-runtime-drift"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""web-security-bad-behavior"",""repo-rot-bad-behavior""]",sha256:b621a0eb5133da0a2f87babb02b43ebaae7427a3ecfbdba0b8fdb498099ccfb0,sha256:64ec0132b71c04ae2598f85ddf6cc0aa399a468a78a0a52961ff79e9d29083b2,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
94,1.1.0,0.8.0,0.8.11,1778325928,1778325928,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,d19b02b20,true,full,[],60,75,280,273,7,advisory,85,"[""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""missing-rust-property-or-integration-tests"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""repo-rot-bad-behavior""]",sha256:a33a2fa35788877ced7cc263d400aeb2dfda686c02aee6253e01b27f20471603,sha256:5ad824726b696521f28c6239065fbf3a052ada576555dc82ff0ebe6b6937d182,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
95,1.1.0,0.8.0,0.8.11,1778326196,1778326196,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,d19b02b20,true,full,[],60,75,279,273,6,advisory,85,"[""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""repo-rot-bad-behavior""]",sha256:55a442bb4c6907bf3af313d370ce0ae5821f757fa50bd31faecaf6b238172fba,sha256:7e750975208717a4fff83d03acb27f67a62bcd2e86284d08e142480e059b85d8,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
96,1.1.0,0.8.0,0.8.11,1778326613,1778326613,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,d19b02b20,true,full,[],60,75,276,270,6,advisory,85,"[""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""sql-bad-behavior"",""typescript-bad-behavior"",""docker-bad-behavior"",""ci-bad-behavior"",""repo-rot-bad-behavior""]",sha256:600a6f9d8656845ea06b802fd55690c5036da16a95c66a05379a15e10432a37e,sha256:a2bd6c6f249ddb7de980f8abfec1b4b49bcba6610caceb0cbf3a7f67ead3648a,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
97,1.1.0,0.8.0,0.8.11,1778352170,1778352170,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,6f9da20ff,true,full,[],60,75,167,161,6,advisory,85,"[""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""sql-bad-behavior"",""typescript-bad-behavior"",""ci-bad-behavior"",""repo-rot-bad-behavior""]",sha256:352efabb90c7b83f5ec20655089d335f4e9eb4d04978adf07699c46d3f2044ba,sha256:f615ec6f211d9de64c90ff92554f66e665b737fae15a961d6431f597379ad3d5,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
98,1.1.0,0.8.0,0.8.11,1778360422,1778360422,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,048f4b8eb,true,full,[],60,77,30,26,4,advisory,85,"[""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""sql-bad-behavior"",""typescript-bad-behavior""]",sha256:c16e6c57de9829af643e28f91551f0d104ae25b1a83cd4b70f6dc4982b614b5a,sha256:d78f9c13ee40984a171e2c3a4c73480a8e1b1e477cf330ef6abd10c956a3236e,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
99,1.1.0,0.8.0,0.8.11,1778360574,1778360574,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,53b174792,true,full,[],60,73,34,29,5,advisory,85,"[""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""missing-rust-property-or-integration-tests"",""sql-bad-behavior"",""typescript-bad-behavior""]",sha256:cedc4d2827a3697fb12c9854876ddcf0f8fc17d07233bb2b6ef2301b6d46e6d4,sha256:23ba17329310e97fe88cbc9e2a1496d8867ec56390c9ecaf421a4b51037b87aa,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
100,1.1.0,0.8.0,0.8.11,1778360647,1778360647,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,168161e20,true,full,[],60,77,31,27,4,advisory,85,"[""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""sql-bad-behavior"",""typescript-bad-behavior""]",sha256:8918ed57c3d4dd0e567ee8d19956304ee37c38f7c0a216f201c54d401f606696,sha256:299697308686054427a288ee412d7e0886ca0dbedf4ec25dd4cc645d67b47e08,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
101,1.1.0,0.8.0,0.8.11,1778360714,1778360714,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,4f810cde3,true,full,[],60,77,30,26,4,advisory,85,"[""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""sql-bad-behavior"",""typescript-bad-behavior""]",sha256:d668d5d049e70645d95766ac499c1570748b5da2a1692a2023406261bbc3951e,sha256:caaf9b0df967398a9d805d34c2d5f9ec8ed6eac0b66cf228b4aa143af90fa694,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
102,1.1.0,0.8.0,0.8.11,1778360880,1778360880,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,eb270bc06,true,full,[],60,73,32,27,5,advisory,85,"[""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""missing-rust-property-or-integration-tests"",""sql-bad-behavior"",""typescript-bad-behavior""]",sha256:b4e7212ae49252f6d1c5a0f31deb0bb3c8f83eb1d5e97858c37de250900fdf32,sha256:fa54af89a85a16ab7bf72d5ec8975062a4b61f8a4c3e004bca0da2893a7ab760,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
103,1.1.0,0.8.0,0.8.11,1778361013,1778361013,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,eb270bc06,true,full,[],60,77,30,26,4,advisory,85,"[""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""sql-bad-behavior"",""typescript-bad-behavior""]",sha256:84287caa08f5f63d0b3e78c5daf617f4f261858718c9f40c3eb04ff70af43873,sha256:dde8d1910504b30956b2dce1dafe9a1bd23fec59dd5e110a74c8806a8365b9d4,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
104,1.1.0,0.8.0,0.8.11,1778361089,1778361089,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,eb270bc06,true,full,[],60,73,33,28,5,advisory,85,"[""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""missing-rust-property-or-integration-tests"",""sql-bad-behavior"",""typescript-bad-behavior""]",sha256:5364da12035a34d233e22a43fe6d87c6b3ec6b9d03dac2e1ad1516e7ce186159,sha256:a23846be21e66e83ea0bdfd0404df24dd89b31ccf0803598c75f9de9ec168ba1,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
105,1.1.0,0.8.0,0.8.11,1778361134,1778361134,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,eb270bc06,true,full,[],60,77,31,27,4,advisory,85,"[""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""sql-bad-behavior"",""typescript-bad-behavior""]",sha256:9b85857baca30840a17406c0262e281afde408d3a230d782e27db3f13af6e1fc,sha256:b4a98475da0e22740829725c6a22bec88ee10d6099703559672a31132a602f65,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
106,1.1.0,0.8.0,0.8.11,1778361172,1778361172,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,eb270bc06,true,full,[],60,73,34,29,5,advisory,85,"[""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""missing-rust-property-or-integration-tests"",""sql-bad-behavior"",""typescript-bad-behavior""]",sha256:4455d8fd506d9730a7b392538e76920cafab6ab2839fe47518c781c80319855c,sha256:df48328a27fa56a81e078afb2bac4445657bf75624c544a1d6b3e3c67e33e92c,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
107,1.1.0,0.8.0,0.8.11,1778361267,1778361267,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,eb270bc06,true,full,[],60,77,29,25,4,advisory,85,"[""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""sql-bad-behavior"",""typescript-bad-behavior""]",sha256:872e980d28be54ddb6f71716da7a34ba8d1c3268d2a95f9ea6e1c6c04a32098f,sha256:fe2f72e3a67a0411685a412d9c8d209ea149809f92cd707a61117051944ce900,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
108,1.1.0,0.8.0,0.8.11,1778361314,1778361314,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,eb270bc06,true,full,[],60,73,32,27,5,advisory,85,"[""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""missing-rust-property-or-integration-tests"",""sql-bad-behavior"",""typescript-bad-behavior""]",sha256:c1d33ea56ba1b42c300b9c5c641605d047f85614ca2528344916ffcab311bf6f,sha256:ecaf647c3d59e61f8c49e39d7ef61f036810a942fb00d052216117d776c8dbdb,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
109,1.1.0,0.8.0,0.8.11,1778361345,1778361345,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,eb270bc06,true,full,[],60,77,29,25,4,advisory,85,"[""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""sql-bad-behavior"",""typescript-bad-behavior""]",sha256:ad445107783634ff4e2f3db5b906b6c838d7c33510fc2ba873eb1f1f87295014,sha256:e41e00ccf13faa7627e07acc60f9af5f7d1fd74482b900230f8c4ead263a32a1,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
110,1.1.0,0.8.0,0.8.11,1778361418,1778361418,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,eb270bc06,true,full,[],60,73,32,27,5,advisory,85,"[""non-optimal-product-language-found"",""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""severe-duplication-in-product-code"",""generated-zone-mutation-risk"",""missing-rendered-ux-qa-lane"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""missing-rust-property-or-integration-tests"",""sql-bad-behavior"",""typescript-bad-behavior""]",sha256:47f0e2e2b9c68ecc7f8cac7646459c1c3757b9afd648af2a29e31e17be81b5cb,sha256:a50e1a8dc9b8c6f9fcd0ea834376960da4dc37aacc5954b14c13abf62a14bc26,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
111,1.1.0,0.8.0,0.8.12,1778363493,1778363493,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,f159c1154,true,full,[],60,77,26,22,4,advisory,85,"[""vibe-placeholders-in-product-code"",""fallback-soup-in-product-code"",""future-hostile-dead-language-in-product-code"",""severe-duplication-in-product-code"",""secret-like-content-detected"",""false-green-test-risk"",""input-boundary-gap"",""sql-bad-behavior"",""typescript-bad-behavior""]",sha256:a5db9614b97d6fa3c4556527d61c6197c5b7df686d4ac87cd842beccfddc4188,sha256:4529656aa06897bc3ac6f3a1920776c2842081cfa1de1cda7832f6cf868e34da,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
112,1.1.0,0.8.0,0.8.13,1778367256,1778367256,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,404ea778b,true,full,[],60,79,8,5,3,advisory,85,"[""fallback-soup-in-product-code"",""severe-duplication-in-product-code"",""secret-like-content-detected"",""input-boundary-gap"",""sql-bad-behavior""]",sha256:e244af66c7a3a326dd750a591442ce4dd33e9f6fc1d4cba6243b88e6aa889b8d,sha256:aea086a111e1384d8580d7c13f54ef73ad22bdeab3ff2251e9a4d847e33a9aad,sha256:1344c6682471353eb10a07a55a14e5fdd73676dd9aafd00b9f60dffd43c8b443,agent/repo-score.json,agent/repo-score.md
113,1.1.0,0.8.0,0.8.13,1778422249,1778422249,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,c3085c061,true,full,[],92,92,1,1,0,advisory,85,[],sha256:be8e28ed7b6a0b56c7ec9b18e930db8644fdfc21165b0e6380e00c2819d2d9bd,sha256:d21d642a9502132ca2e85afffda2581acedb8656a01605da8cb08dcfe7a572bc,sha256:201baf37c4fbcb3e4d5c0f0d11322da3f562cc8a430d6a57d02343942191602c,agent/repo-score.json,agent/repo-score.md
114,1.1.0,0.8.0,0.8.13,1778422544,1778422544,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,c5883af22,true,full,[],93,93,0,0,0,advisory,85,[],sha256:ec0d008c1123870f436e552814f42d689ff7b4fb246a66cb875fd2d2ee1b19bf,sha256:c9ca0230bbd245899b1aa668a4b4cfd7f4c31c8fb51e6daa6f7b094ccc2b7024,sha256:201baf37c4fbcb3e4d5c0f0d11322da3f562cc8a430d6a57d02343942191602c,agent/repo-score.json,agent/repo-score.md
115,1.1.0,0.8.0,0.8.13,1778424800,1778424800,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,2df28aa76,true,full,[],96,96,7,7,0,advisory,85,[],sha256:414ff579a2b1a4d026942f65724e0c9c6eb39001e31abff1e8d3027900dba83f,sha256:a6c86f39898a4810f0f8028cbbc108e564ca5df14bcb1c9f60a468d49df37ab0,sha256:201baf37c4fbcb3e4d5c0f0d11322da3f562cc8a430d6a57d02343942191602c,agent/repo-score.json,agent/repo-score.md
116,1.1.0,0.8.0,0.8.13,1778424833,1778424833,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,2df28aa76,true,full,[],96,96,0,0,0,advisory,85,[],sha256:f1413642167be3e13612779bdb9d82cce93dd0a16bbaecd8ef23120af59e177f,sha256:6b3dc466014e698971048b8c3790fac8411f137d198541aec8c25f164200cf34,sha256:201baf37c4fbcb3e4d5c0f0d11322da3f562cc8a430d6a57d02343942191602c,agent/repo-score.json,agent/repo-score.md
117,1.1.0,0.8.0,0.8.13,1778435549,1778435549,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,b92d838d9,true,full,[],96,96,0,0,0,advisory,85,[],sha256:065f10d23ad1ad3204c6a35cfb9e07a348436b20769e1a2d69bcbf2f17fd10d7,sha256:186c19701ac249a27d6cc2774723cf5c69e66ddeb076f11580af7d2edb3d26e2,sha256:201baf37c4fbcb3e4d5c0f0d11322da3f562cc8a430d6a57d02343942191602c,agent/repo-score.json,agent/repo-score.md
118,1.1.0,0.8.0,0.8.13,1778435697,1778435697,sha256:73a75b8b5a082b183179ae69e3d7b52ee9b9dda1a593369fadd2e7251a2ba740,git@github.com:jeppsontaylor/Jekko.git,codex/jnoccio-unlock-flow,57dee6416,true,full,[],96,96,0,0,0,advisory,85,[],sha256:35ff33e1bf75b0fb8437cdd67ebd4854d416cee993b1ca75b0ebc0aa77fa092f,sha256:7fe81afd4c37ad330650cac5e0d5527f6a8a67a00ef3c9caa99650703f180607,sha256:201baf37c4fbcb3e4d5c0f0d11322da3f562cc8a430d6a57d02343942191602c,agent/repo-score.json,agent/repo-score.md
